sci_name,legend,source,event_year,longitude,latitude
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2015.0,-80.2,8.66667
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1997.0,-80.5333,8.80464
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1997.0,-79.7357,9.15218
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.714,8.868
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.686,8.958
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.618,8.835
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",0.0,-79.836656,9.164293
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",0.0,-79.777319,9.298244
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",0.0,-79.73474,9.152345
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",0.0,-79.728571,9.16134
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1872.0,-79.700043,9.11726
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1902.0,-80.27433333,8.99133333
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.955251,9.365899
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.92299,9.273436
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.913367,9.0746
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.777319,9.298244
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.728571,9.16134
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.684788,9.099553
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1911.0,-79.471237,9.21447
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1912.0,-79.715991,9.118049
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1930.0,-79.906218,9.169671
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1935.0,-79.920161,9.266913
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1940.0,-79.846054,9.15798
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1967.0,-79.708333,9.125
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1975.0,-79.753074,9.164
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1975.0,-79.734119,9.162733
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1975.0,-79.723176,9.162416
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1985.0,-79.55,9.2
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1997.0,-80.53,8.8
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1997.0,-79.74,9.15
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.59694444,8.71330556
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.57916667,8.81166667
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.53327778,8.80463889
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.39088889,8.88127778
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.27688889,8.87988889
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.27441667,8.99125
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-80.22030556,8.88055556
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-79.78469444,9.20113889
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2001.0,-79.7348,9.15232
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.59641667,8.71222222
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.57972222,8.812
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.57344444,8.99786111
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.53613889,8.76666667
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.53355556,8.82147222
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.5295,8.96863889
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.50066667,8.91533333
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.39047222,8.87861111
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.27688889,8.8785
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.21983333,8.88086111
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.13825,8.94719444
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2002.0,-80.13405556,8.91411111
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2006.0,-79.75444444,9.15083333
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.71361372,8.86925593
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.68608328,8.95886122
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",2012.0,-80.63270179,8.83625386
Hyphessobrycon panamensis,Extant (resident),"Smithsonian Tropical Research Institute 2019, Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.rgeu5w",1909.0,-65.405839,-10.461181
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2013.0,-77.71375,8.253389
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2017.0,-77.115617,8.001983
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1991.0,-77.9272,8.62972
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1991.0,-77.5811,8.0575
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,0.0,-79.423868,9.019881
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,0.0,-77.820282,8.332599
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,0.0,-77.135,7.837778
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,0.0,-76.823333,7.8125
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,0.0,-76.7975,7.6414
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1913.0,-77.1317,7.389128
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1961.0,-77.820282,8.332599
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1967.0,-77.7,8.12
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1967.0,-77.689942,8.156316
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1967.0,-77.68,8.18
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1991.0,-77.93,8.63
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1991.0,-77.58,8.06
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,1991.0,-76.48155,7.382428
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2004.0,-77.031689,7.771533
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2005.0,-77.066667,7.833333
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2005.0,-77.032167,7.708694
Hoplosternum punctatum,Extant (resident),Global Biodiversity Information Facility 2019 https://doi.org/10.15468/dl.9ssjmw,2005.0,-77.029528,7.709333
Eretmobrycon bayano,Extant (resident),Global Biodiversity Information Facility https://doi.org/10.15468/dl.i2vodn,0.0,-78.98,9.3
Eretmobrycon bayano,Extant (resident),Global Biodiversity Information Facility https://doi.org/10.15468/dl.i2vodn,0.0,-78.960745,9.257123
Odontostilbe mitoptera,Extant (resident),Global Biodiversity Information Facility 2020 https://doi.org/10.15468/dl.7u4cas,1990.0,-80.553,8.81867
